"Year","County","Index.Total","Violent.Total","Murder","Rape","Robbery","Aggravated.Assault","Property.Total","Burglary","Larceny","Motor.Vehicle.Theft","Region","Population"
2011,"Seneca",19.2781316348195,1.78343949044586,0.0283085633404105,0.198159943382873,0.113234253361642,1.44373673036093,17.4946921443737,3.17055909412597,13.8145789101203,0.509554140127389,"Non-New York City",35325
2012,"Seneca",24.1273971827799,1.66883520959439,0,0.141426712677491,0.0848560276064943,1.4425524693104,22.4585619731855,3.36595576172427,18.8097527861062,0.282853425354981,"Non-New York City",35354
2013,"Seneca",22.528657360118,1.759164680513,0.0567472477584837,0.226988991033935,0.141868119396209,1.33356032232437,20.769492679605,3.48995573714675,16.9958007036659,0.283736238792419,"Non-New York City",35244
2014,"Seneca",20.6643547046516,1.63365910979909,0.0286606861368261,0.143303430684131,0.0573213722736522,1.40437362070448,19.0306955948525,2.636783124588,15.9066808059385,0.487231664326044,"Non-New York City",34891
2015,"Seneca",20.9685758602861,1.78089274429827,0,0.488309300855977,0.172344459125639,1.12023898431665,19.1876831159878,3.1022002642615,15.4822772447866,0.603205606939737,"Non-New York City",34814
2016,"Seneca",18.5169186465083,1.92944564434845,0,0.777537796976242,0.0287976961843053,1.1231101511879,16.5874730021598,2.735781137509,13.5061195104392,0.345572354211663,"Non-New York City",34725
2017,"Seneca",16.6506284081299,2.12871431487476,0,0.641530341469104,0.145802350333887,1.34138162307176,14.5219140932552,2.09955384480798,12.3348788382469,0.0874814102003324,"Non-New York City",34293
2018,"Seneca",13.5951220935321,1.4003559237973,0.0875222452373312,0.583481634915541,0.0583481634915541,0.671003880152872,12.1947661697348,1.16696326983108,10.7652361641917,0.262566735711993,"Non-New York City",34277
2019,"Seneca",12.8696364327708,1.31621281698792,0,0.643481821638539,0.0292491737108427,0.643481821638539,11.5534236157829,1.05297025359034,10.2957091462166,0.204744215975899,"Non-New York City",34189
2020,"Seneca",12.9543639643903,1.62668953890746,0.029576173434681,0.798556682736388,0.029576173434681,0.768980509301707,11.3276744254828,0.85770902960575,9.99674662092218,0.473218774954896,"Non-New York City",33811
2021,"Seneca",16.0531331903741,1.99547295687396,0.0297831784608053,0.863712175363355,0.089349535382416,1.01262806766738,14.0576602335001,1.57850845842268,11.9132713843221,0.565880390755301,"Non-New York City",33576
2022,"Seneca",14.93218174077,2.52417736147436,0.0304117754394502,0.608235508789003,0.0912353263183505,1.79429475092756,12.4080043792957,0.881941487744054,10.7961802810048,0.729882610546804,"Non-New York City",32882
1990,"Steuben",34.4138543516874,2.48264169223317,0,0.0807363151945745,0.121104472791862,2.28080090424673,31.9312126594542,5.59098982722429,25.3007427740998,1.03948005813015,"Non-New York City",99088
1991,"Steuben",35.1479941904142,2.0033054539991,0.0100165272699955,0.130214854509941,0.0701156908899685,1.79295838132919,33.1446887364151,7.1017178344268,24.9812190113688,1.06175189061952,"Non-New York City",99835
1992,"Steuben",34.3103998722963,2.43435230265783,0.0199537073988347,0.0798148295953388,0.109745390693591,2.22483837497007,31.8760475696384,7.13345039508341,23.7349349509139,1.00766222364115,"Non-New York City",100232
1993,"Steuben",29.8756837394331,2.03878667329687,0.0198906016907011,0.16907011437096,0.139234211834908,1.7105917454003,27.8368970661362,6.47439085032322,20.6265539532571,0.735952262555942,"Non-New York City",100550
1994,"Steuben",32.8219090963293,2.19607687262754,0,0.188802989049427,0.139117991931156,1.86815589164696,30.6258322237017,6.11125464554723,23.9481686110062,0.56640896714828,"Non-New York City",100634
1995,"Steuben",34.6773386693347,2.14107053526763,0.0400200100050025,0.16008004002001,0.130065032516258,1.81090545272636,32.536268134067,6.70335167583792,25.1525762881441,0.680340170085043,"Non-New York City",99950
1996,"Steuben",29.0287465225981,2.05620287868403,0.0100794258759021,0.171350239890336,0.171350239890336,1.70342297302746,26.972543643914,5.23122202959319,21.4087005604161,0.33262105390477,"Non-New York City",99212
1997,"Steuben",29.694561557827,2.18386969577482,0,0.202210157016187,0.15165761776214,1.83000192099649,27.5106918620522,5.10580646465872,21.636486800732,0.76839859666151,"Non-New York City",98907
1998,"Steuben",27.6209493497674,1.80423081991141,0,0.152041923026242,0.233130948640238,1.41905794824493,25.816718529856,6.01072402363745,19.2383713269205,0.567623179297972,"Non-New York City",98657
1999,"Steuben",24.6501046131345,1.88913039062341,0.0101566150033517,0.18281907006033,0.142192610046924,1.55396209551281,22.7609742225111,5.48457210180991,16.8396676755571,0.436734445144122,"Non-New York City",98458
2000,"Steuben",20.7638755180835,1.3883118330783,0,0.111470293166871,0.172272271257892,1.10456926865354,19.3755636850052,3.99266322797702,14.9268856213455,0.456014835682654,"Non-New York City",98681
2001,"Steuben",20.4100145137881,1.20948234155781,0.0201580390259636,0.151185292694727,0.0604741170778907,0.977664892759232,19.2005321722303,4.58595387840671,14.1811804547654,0.433397839058216,"Non-New York City",99216
2002,"Steuben",14.2293363325066,1.22510870329273,0,0.241004990811685,0.110460620788689,0.873643091692357,13.0042276292138,2.9824367612946,9.70045088017031,0.321339987748913,"Non-New York City",99583
2003,"Steuben",15.2836446855057,1.27027653718583,0,0.342773033843796,0.191549636559769,0.735953866782269,14.0133681483199,2.61112399310421,10.9183292839068,0.483914871308889,"Non-New York City",99191
2004,"Steuben",21.145045108756,1.8993160441692,0.0505137245789681,0.373801561884364,0.151541173736904,1.32345958396896,19.2457290645868,3.65719365951729,15.1137063940273,0.4748290110423,"Non-New York City",98983
2005,"Steuben",21.7765100942671,2.04312821135251,0.020228992191609,0.475381316502812,0.161831937532872,1.38568596512522,19.7333818829146,3.89408099688474,15.3032325929522,0.536068293077639,"Non-New York City",98868
2006,"Steuben",17.974470159333,2.63016258263686,0.0101550678866288,0.913956109796594,0.142170950412804,1.56388045454084,15.3443075766962,2.9957450265555,12.0337554456552,0.314807104485493,"Non-New York City",98473
2007,"Steuben",15.7396413675526,1.6236896317269,0.0202961203965862,0.365330167138551,0.16236896317269,1.07569438101907,14.1159517358257,2.66893983215108,11.1222739773292,0.324737926345379,"Non-New York City",98541
2008,"Steuben",15.1733079431963,1.63077608735288,0,0.334258452687235,0.0709033081457772,1.22561432651986,13.5425318558434,2.79561614974779,10.4227862974292,0.32412940866641,"Non-New York City",98726
2009,"Steuben",14.1588090834672,1.35423298871136,0.0202124326673337,0.232442975674337,0.111168379670335,0.99040920069935,12.8045760947559,2.83984678976038,9.74239254565483,0.22233675934067,"Non-New York City",98949
2010,"Steuben",18.5656822913508,1.65746973096436,0.0202130454995654,0.181917409496089,0.131384795747175,1.32395448022154,16.9082125603865,3.7394134174196,12.7241121419764,0.444687000990439,"Non-New York City",98946
2011,"Steuben",17.020289153223,1.3922939556282,0.0201781732699739,0.272405339144647,0.171514472794778,0.928195970418798,15.6279951975948,3.1679732033859,12.0766367020794,0.383385292129504,"Non-New York City",99117
2012,"Steuben",18.5737540822826,1.57730301406429,0,0.404436670272894,0.151663751352335,1.02120259243906,16.9964510682184,3.51859903137417,12.9318625319758,0.545989504868406,"Non-New York City",98903
2013,"Steuben",15.5930625543885,1.24461174184931,0.0101187946491814,0.212494687632809,0.131544330439358,0.890453929127962,14.3484508125392,2.72195576062979,11.3836439803291,0.242851071580353,"Non-New York City",98826
2014,"Steuben",15.6999786048312,1.17164019439039,0,0.264892565688262,0.0916935804305523,0.815054048271576,14.5283384104408,2.5062911984351,11.5839556610598,0.438091550945972,"Non-New York City",98153
2015,"Steuben",16.2482444720089,1.93748782663072,0.0102512583419615,0.809849409014957,0.123015100103538,0.994372059170263,14.3107566453782,2.1015079601021,11.8914596766753,0.317789008600806,"Non-New York City",97549
2016,"Steuben",15.7360144367105,1.93864398040732,0.0103119360659964,0.752771332817737,0.144367104923949,1.03119360659964,13.7973704563032,2.38205723124517,10.9718999742202,0.443413250837845,"Non-New York City",96975
2017,"Steuben",13.1563929901742,1.77424542690835,0.010375704250926,0.819680635823157,0.0830056340074082,0.861183452826861,11.3821475632659,2.16852218844354,8.87122713454176,0.342398240280559,"Non-New York City",96379
2018,"Steuben",10.8786349034169,1.66882222871209,0.0104301389294505,0.657098752555384,0.135591806082857,0.865701531144395,9.20981267470483,1.80441403479494,7.15507530560307,0.250323334306813,"Non-New York City",95876
2019,"Steuben",9.48304800268546,1.44763343403827,0,0.55597515944948,0.0839207787848271,0.807737495803961,8.0354145686472,1.59449479691172,6.10523665659617,0.335683115139308,"Non-New York City",95328
2020,"Steuben",9.22235164623786,1.2503072336151,0.0320591598362846,0.598437650277312,0.0641183196725691,0.555692103828932,7.97204441262276,1.75256740438356,5.72790322408284,0.491573784156363,"Non-New York City",93577
2021,"Steuben",8.81800118146179,1.77219268567746,0.0214811234627571,0.848504376778906,0.0537028086568928,0.848504376778906,7.04580849578433,1.2996079694968,5.44546479780893,0.300735728478599,"Non-New York City",93105
2022,"Steuben",10.3780818367369,1.64148640914049,0.0215985053834275,0.691152172269679,0.118791779608851,0.80994395187853,8.73659542759641,1.91146772643333,6.01518374928455,0.80994395187853,"Non-New York City",92599
1990,"Suffolk",46.3923338371152,2.86527530028252,0.0264882819624638,0.117305248690911,1.16245717412413,1.55902459550501,43.5270585368327,9.81428687112088,27.6280348949058,6.08473677080598,"Non-New York City",1321339
1991,"Suffolk",51.0236460234086,3.00653387871511,0.0316556587881762,0.101750331819138,1.38305080657865,1.49007708152915,48.0171121446935,10.7945796467681,30.1783947113946,7.04413778653082,"Non-New York City",1326777
1992,"Suffolk",47.9118521272752,3.15561962888177,0.0389028498581916,0.0822944900846361,1.41022830735945,1.6241939815795,44.7562324983934,10.0257132874928,27.6808739375594,7.04964527334115,"Non-New York City",1336663
1993,"Suffolk",43.9908306953389,2.82103890568344,0.0363861296073937,0.0675742406994454,1.35519768435701,1.36188085101959,41.1697917896555,8.99777005005692,26.0636074099982,6.10841432960041,"Non-New York City",1346667
1994,"Suffolk",38.1976217327629,2.3293754629763,0.0339731361118927,0.0428356933584735,0.98965222586818,1.26291440763775,35.8682462697866,7.38251018640174,24.1600696006162,4.3256664827686,"Non-New York City",1354011
1995,"Suffolk",34.6608725928113,2.02586912944187,0.0249744562730325,0.0381962272411085,0.807262571884198,1.15543587404353,32.6350034633695,5.69784874440921,23.8322421699571,3.10491254900319,"Non-New York City",1361391
1996,"Suffolk",33.0547528950588,1.87596008670195,0.0321551397798542,0.0358091329366558,0.783416132818266,1.02457968116717,31.1787928083568,5.43787261595216,22.9470770247141,2.79384316769052,"Non-New York City",1368366
1997,"Suffolk",32.1412311765223,1.82471284189767,0.0254138278815832,0.0363054684022617,0.719574383732827,1.043419161881,30.3165183346246,5.59830322762875,22.2218510996563,2.49636400733951,"Non-New York City",1377203
1998,"Suffolk",29.8519697223542,1.96299926153837,0.0244476098506611,0.114328528419268,0.666556892104788,1.15766623116366,27.8889704608159,3.99143183179469,21.9172822311176,1.98025639790355,"Non-New York City",1390729
1999,"Suffolk",26.6278185783847,1.72810937012191,0.0163565907460099,0.0960060761178841,0.63150663401986,0.98424006923816,24.8997092082628,3.67098788830013,19.2325060928301,1.9962152271326,"Non-New York City",1406161
2000,"Suffolk",25.6527678653834,2.14812252400522,0.0197269369210056,0.0831349484528093,0.691851859158125,1.35340877947328,23.5046453413782,3.4557366284833,17.9656032673444,2.08330544555048,"Non-New York City",1419379
2001,"Suffolk",26.104203293199,2.30573841862116,0.0235703867207214,0.112305960257555,0.725829261664568,1.44403280997832,23.7984648745778,3.65410318838008,17.9107209210753,2.23364076512248,"Non-New York City",1442488
2002,"Suffolk",25.197958462188,2.14450710316493,0.0130427768758431,0.11601206800092,0.68371609307051,1.33173616521766,23.053451359023,3.57715317368517,17.3386557015813,2.13764248375659,"Non-New York City",1456745
2003,"Suffolk",24.0616133947129,2.02264134523666,0.0197165038695339,0.0965428810163382,0.719992330959874,1.18638962939092,22.0389720494762,3.49390046157015,16.4700795254985,2.07499206240749,"Non-New York City",1470849
2004,"Suffolk",21.658554405144,1.92394205173131,0.0189417642223898,0.0879439053182385,0.648078933037481,1.1689774491532,19.7346123534127,2.91973765656552,14.9443754798862,1.870499216961,"Non-New York City",1478215
2005,"Suffolk",21.7177250662691,2.10396382995858,0.0216554656026615,0.0697035299085666,0.784333894796395,1.22827093965095,19.6137612363105,2.90589279055713,15.0985966581556,1.60927178759778,"Non-New York City",1477687
2006,"Suffolk",22.0896080714219,2.10080332008246,0.0257517826332689,0.0745446339384099,0.773908835978764,1.22659806753202,19.9888047513394,2.83337376814992,15.4720776131621,1.68335337002736,"Non-New York City",1475626
2007,"Suffolk",21.2668318358521,1.80104456517687,0.020335467427665,0.0738855316538497,0.648701410942515,1.05812215515284,19.4657872706752,2.75613368536287,15.1770371901807,1.53261639513169,"Non-New York City",1475255
2008,"Suffolk",22.9797232569797,1.76528051949105,0.0263474704401649,0.0756645304948325,0.665442522655447,0.997825995900604,21.2144427374887,3.22722734083763,16.5671542975427,1.42006109910837,"Non-New York City",1480218
2009,"Suffolk",21.922316074572,1.84238094789827,0.0221892595914756,0.0571541534931946,0.712073512344625,1.05096402246898,20.0799351266738,3.06279022542943,15.9002855018067,1.1168593994376,"Non-New York City",1487206
2010,"Suffolk",21.8589848344,1.59197276032137,0.0348264970705558,0.0455423423230345,0.587362267901489,0.924241653026289,20.2670120740786,3.22948786296577,15.9672791665216,1.07024504459131,"Non-New York City",1493116
2011,"Suffolk",20.9525588594379,1.47907479435056,0.0213488468286955,0.0420305421939943,0.545729897058529,0.869965508269342,19.4734840650873,3.40780967503052,15.2157234256893,0.84995096436744,"Non-New York City",1498910
2012,"Suffolk",19.2950380657,1.42082554840727,0.0153638869832474,0.0313957690527229,0.505672280274706,0.868393612096589,17.8742125172927,2.91312657104094,14.1695117690714,0.791574177180353,"Non-New York City",1497017
2013,"Suffolk",17.6166647410927,1.29158154627822,0.018031386633667,0.0353949441327538,0.4634734193987,0.774681796113101,16.3250831948144,2.41086317583474,13.1268494693096,0.787370549670126,"Non-New York City",1497389
2014,"Suffolk",17.4657802164149,1.18016546387858,0.0193908206529625,0.0334324494016595,0.423254809425009,0.704087384398948,16.2856147525364,2.23195032205478,13.2225337383563,0.831130692125254,"Non-New York City",1495553
2015,"Suffolk",16.418263575597,1.34718769541762,0.0167560658634032,0.111930519967533,0.490617608480446,0.727883501106235,15.0710758801794,1.73659866608311,12.5000251340988,0.83445207999748,"Non-New York City",1491997
2016,"Suffolk",15.5323976137739,1.27530858633792,0.0221968266609448,0.101567297751596,0.411650239893886,0.739894222031494,14.257089027436,1.43404952851922,12.0340432057868,0.788996293129948,"Non-New York City",1486699
2017,"Suffolk",14.4636091496379,1.1786810363767,0.0148261765581975,0.108500655721354,0.361893491443274,0.693460712653872,13.2849281132612,1.13150683823698,11.4080689444167,0.745352330607563,"Non-New York City",1483862
2018,"Suffolk",12.8026175979491,1.02005363377241,0.0141674115801724,0.140324838508374,0.286046786190147,0.579514597493717,11.7825639641767,0.823059148943347,10.3091531598388,0.650351655394579,"Non-New York City",1482275
